"team_name","team_selection2_name","team_selection2_year","team_selection2_selection3_name","team_selection2_selection3_Date","team_selection2_selection3_Event","team_selection2_selection3_Time","team_selection2_selection3_Place"
"Michigan State","Goethals, Jessica","SR-4","Raleigh Relays","Mar 30-31, 2018","10,000","35:34.95","31st (F)"
"Michigan State","Goethals, Jessica","SR-4","GVSU Big Meet- Friday","Feb 9, 2018","3000","10:07.64","21st (F)"
"Michigan State","Goethals, Jessica","SR-4","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","6K","21:40.7","24th"
"Michigan State","Goethals, Jessica","SR-4","ROY GRIAK INVITATIONAL","Sep 23, 2017","6K","22:44.4","34th"
"Michigan State","Goethals, Jessica","SR-4","MSU Spartan Invitational","Sep 15, 2017","6K","22:01.3","8th"
"Michigan State","Goethals, Jessica","SR-4","NCAA Division I East Preliminary Round","May 25-27, 2017","10,000","36:18.46","43rd (P)"
"Michigan State","Goethals, Jessica","SR-4","Big Ten Outdoor Championships","May 12-14, 2017","10,000","34:48.09","12th (F)"
"Michigan State","Goethals, Jessica","SR-4","Virginia Challenge","Apr 21-22, 2017","5000","16:38.50","22nd (F)"
"Michigan State","Goethals, Jessica","SR-4","2017 Louisville Invitational","Apr 14-15, 2017","1500","4:47.76","21st (F)"
"Michigan State","Goethals, Jessica","SR-4","Raleigh Relays","Mar 24-25, 2017","10,000","34:46.49","13th (F)"
"Michigan State","Goethals, Jessica","SR-4","Big Ten Indoor Track and Field Championships","Feb 24-25, 2017","5000","17:05.33","22nd (F)"
"Michigan State","Goethals, Jessica","SR-4","GVSU Big Meet Invite (Friday)","Feb 10, 2017","3000","9:54.20","15th (F)"
"Michigan State","Goethals, Jessica","SR-4","2017 Meyo Invitational","Feb 3-4, 2017","5000","16:47.25","7th (F)"
"Michigan State","Goethals, Jessica","SR-4","2017 Notre Dame Invitational","Jan 21, 2017","3000","9:53.50","11th (F)"
"Michigan State","Goethals, Jessica","SR-4","NCAA Division I Great Lakes Region Cross Country Championships","Nov 11, 2016","6K","DNS","222nd"
"Michigan State","Goethals, Jessica","SR-4","EMU Fall Classic","Oct 21, 2016","5K","18:17.8","14th"
"Michigan State","Goethals, Jessica","SR-4","2016 MSU Spartan Invitational","Sep 16, 2016","6K","22:36.7","29th"
"Michigan State","Goethals, Jessica","SR-4","31st Annual Jeff Drenth Memorial","Sep 2, 2016","5K","18:10.2","6th"
"Michigan State","Goethals, Jessica","SR-4","GVSU Big Meet Invite (Friday)","Feb 12, 2016","5000","17:19.55","10th (F)"
"Michigan State","Goethals, Jessica","SR-4","Meyo Invitational 2016","Feb 5-6, 2016","Mile","5:05.97","67th (F)"
"Michigan State","Goethals, Jessica","SR-4","Notre Dame Invitational 2016","Jan 23, 2016","3000","10:13.20","17th (F)"
"Michigan State","Goethals, Jessica","SR-4","EMU Fall Classic","Oct 23, 2015","5K","18:03.6","17th"
"Michigan State","Goethals, Jessica","SR-4","2015 Wisconsin adidas Invitational","Oct 16, 2015","6K","22:10.4","47th"
"Michigan State","Goethals, Jessica","SR-4","2015 Spartan Invitational","Sep 18, 2015","6K","23:08.7","36th"
"Michigan State","Gram, Lynsie","JR-3","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","6K","21:39.3","21st"
"Michigan State","Gram, Lynsie","JR-3","MSU Spartan Invitational","Sep 14, 2018","6K","21:45.5","7th"
"Michigan State","Gram, Lynsie","JR-3","NCAA East Preliminary Round","May 24-26, 2018","10,000","35:17.20","26th (P)"
"Michigan State","Gram, Lynsie","JR-3","Big Ten Championships","May 11-13, 2018","10,000","DNF",""
"Michigan State","Gram, Lynsie","JR-3","Raleigh Relays","Mar 30-31, 2018","10,000","34:05.55","3rd (F)"
"Michigan State","Gram, Lynsie","JR-3","Big Ten Indoor Track and Field Championships","Feb 23-24, 2018","5000","16:47.27","10th (F)"
"Michigan State","Gram, Lynsie","JR-3","Music City Challenge","Feb 9-10, 2018","3000","9:37.86","4th (F)"
"Michigan State","Gram, Lynsie","JR-3","2018 Meyo Invitational","Feb 2-3, 2018","5000","16:52.95","5th (F)"
"Michigan State","Gram, Lynsie","JR-3","Michigan Simmons-Harvey Quad","Jan 20, 2018","3000","9:52.27","12th (F)"
"Michigan State","Gram, Lynsie","JR-3","Michigan Wolverine Invitational","Jan 13, 2018","3000","9:45.79","10th (F)"
"Michigan State","Gram, Lynsie","JR-3","NCAA Division I Cross Country Championships","Nov 18, 2017","6K","20:50.7","116th"
"Michigan State","Gram, Lynsie","JR-3","NCAA Division I Great Lakes Region Cross Country Championships","Nov 10, 2017","6K","21:06.9","24th"
"Michigan State","Gram, Lynsie","JR-3","Big Ten Cross Country Championships","Oct 29, 2017","6K","20:48.9","19th"
"Michigan State","Gram, Lynsie","JR-3","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","6K","21:04.6","85th"
"Michigan State","Gram, Lynsie","JR-3","ROY GRIAK INVITATIONAL","Sep 23, 2017","6K","22:52.3","46th"
"Michigan State","Gram, Lynsie","JR-3","MSU Spartan Invitational","Sep 15, 2017","6K","21:52.3","5th"
"Michigan State","Gram, Lynsie","JR-3","32nd Annual Jeff Drenth Invitational","Sep 1, 2017","5K","17:35.0","4th"
"Michigan State","Gram, Lynsie","JR-3","NCAA Division I Cross Country Championships","Nov 21, 2015","6K","21:01.1","126th"
"Michigan State","Gram, Lynsie","JR-3","NCAA Division I Great Lakes Region Cross Country Championships","Nov 13, 2015","6K","21:07.4","26th"
"Michigan State","Gram, Lynsie","JR-3","Big Ten Championships","Nov 1, 2015","6K","21:09.5","38th"
"Michigan State","Hanson, Nicole","SO-2","2018 EMU Fall XC Classic","Oct 19, 2018","5K","18:02.1","12th"
"Michigan State","Hanson, Nicole","SO-2","MSU Spartan Invitational","Sep 14, 2018","6K","22:39.3","25th"
"Michigan State","Hanson, Nicole","SO-2","Hillsdale ""GINA"" Relays - 52nd Edition","Apr 26-28, 2018","1500","4:54.65","21st (F)"
"Michigan State","Hanson, Nicole","SO-2","Ohio State Univ. - Jesse Owens Track Classic","Apr 20-21, 2018","1500","4:41.87","24th (F)"
"Michigan State","Hanson, Nicole","SO-2","2018 Louisville Invitational","Apr 13-14, 2018","1500","4:58.28","20th (F)"
"Michigan State","Hanson, Nicole","SO-2","Spartan Invitational","Apr 6-7, 2018","1500","4:45.11","6th (F)"
"Michigan State","Hanson, Nicole","SO-2","32nd Annual Jeff Drenth Invitational","Sep 1, 2017","5K","18:35.0","14th"
"Michigan State","Hanson, Samantha","SO-2","Big Ten Championships","May 11-13, 2018","10,000","37:37.63","19th (F)"
"Michigan State","Hanson, Samantha","SO-2","Hillsdale ""GINA"" Relays - 52nd Edition","Apr 26-28, 2018","5000","16:59.65","13th (F)"
"Michigan State","Hanson, Samantha","SO-2","Ohio State Univ. - Jesse Owens Track Classic","Apr 20-21, 2018","1500","4:39.22","18th (F)"
"Michigan State","Hanson, Samantha","SO-2","2018 Louisville Invitational","Apr 13-14, 2018","5000","17:55.17","9th (F)"
"Michigan State","Hanson, Samantha","SO-2","Spartan Invitational","Apr 6-7, 2018","1500","4:48.94","9th (F)"
"Michigan State","Hanson, Samantha","SO-2","Big Ten Indoor Track and Field Championships","Feb 23-24, 2018","5000","17:29.17","25th (F)"
"Michigan State","Hanson, Samantha","SO-2","GVSU Big Meet- Friday","Feb 9, 2018","5000","17:33.83","30th (F)"
"Michigan State","Hanson, Samantha","SO-2","2018 Meyo Invitational","Feb 2-3, 2018","3000","9:51.48","16th (F)"
"Michigan State","Hanson, Samantha","SO-2","GVSU Open","Jan 19, 2018","Mile","5:06.66","4th (F)"
"Michigan State","Hanson, Samantha","SO-2","Michigan Wolverine Invitational","Jan 13, 2018","3000","10:20.62","22nd (F)"
"Michigan State","Hanson, Samantha","SO-2","2017 Eastern Michigan Fall Classic","Oct 20, 2017","5K","18:28.9","9th"
"Michigan State","Hanson, Samantha","SO-2","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","6K","22:14.1","43rd"
"Michigan State","Hanson, Samantha","SO-2","MSU Spartan Invitational","Sep 15, 2017","6K","23:27.0","53rd"
"Michigan State","Hanson, Samantha","SO-2","32nd Annual Jeff Drenth Invitational","Sep 1, 2017","5K","18:16.5","9th"
"Michigan State","Hanson, Samantha","SO-2","Spartan Invitational","Mar 31 - Apr 1, 2017","1500","4:47.34","13th (F)"
"Michigan State","Helder, Melanie","RS/Una","","","","",""
"Michigan State","Jenkins, Lauren","SR-4","2018 EMU Fall XC Classic","Oct 19, 2018","5K","18:06.0","14th"
"Michigan State","Jenkins, Lauren","SR-4","2018 Meyo Invitational","Feb 2-3, 2018","800","2:17.68","40th (F)"
"Michigan State","Jenkins, Lauren","SR-4","Michigan Simmons-Harvey Quad","Jan 20, 2018","Mile","5:05.41","16th (F)"
"Michigan State","Jenkins, Lauren","SR-4","Michigan Wolverine Invitational","Jan 13, 2018","Mile","5:05.03","13th (F)"
"Michigan State","Jenkins, Lauren","SR-4","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","6K","21:33.6","18th"
"Michigan State","Jenkins, Lauren","SR-4","ROY GRIAK INVITATIONAL","Sep 23, 2017","6K","22:49.0","42nd"
"Michigan State","Jenkins, Lauren","SR-4","MSU Spartan Invitational","Sep 15, 2017","6K","22:17.6","17th"
"Michigan State","Jenkins, Lauren","SR-4","32nd Annual Jeff Drenth Invitational","Sep 1, 2017","5K","17:53.7","6th"
"Michigan State","Jenkins, Lauren","SR-4","51st Annual Hillsdale ""GINA"" Relays","Apr 27-29, 2017","1500","4:49.90","37th (F)"
"Michigan State","Jenkins, Lauren","SR-4","Spartan Invitational","Mar 31 - Apr 1, 2017","1500","4:38.64","8th (F)"
"Michigan State","Jenkins, Lauren","SR-4","Raleigh Relays","Mar 24-25, 2017","4x800","8:50.13","1st (F)"
"Michigan State","Jenkins, Lauren","SR-4","Big Ten Indoor Track and Field Championships","Feb 24-25, 2017","Mile","4:59.94","15th (P)"
"Michigan State","Jenkins, Lauren","SR-4","GVSU Big Meet Invite (Friday)","Feb 10, 2017","Mile","5:01.00","15th (F)"
"Michigan State","Jenkins, Lauren","SR-4","2017 Notre Dame Invitational","Jan 21, 2017","800","2:19.15","17th (F)"
"Michigan State","Jenkins, Lauren","SR-4","EMU Fall Classic","Oct 21, 2016","5K","18:32.0","22nd"
"Michigan State","Jenkins, Lauren","SR-4","Nuttycombe Wisconsin Invitational B Race","Oct 14, 2016","6K","23:10.0","95th"
"Michigan State","Jenkins, Lauren","SR-4","31st Annual Jeff Drenth Memorial","Sep 2, 2016","5K","18:05.4","5th"
"Michigan State","Jenkins, Lauren","SR-4","50th Annual Hillsdale College ""GINA"" Relays","Apr 28-30, 2016","1500","4:42.79","6th (F)"
"Michigan State","Jenkins, Lauren","SR-4","2015 Michigan Intercollegiate Championships","Oct 9, 2015","5K","19:35.0","22nd"
"Michigan State","Jenkins, Lauren","SR-4","2015 Spartan Invitational","Sep 18, 2015","6K","23:26.7","54th"
"Michigan State","Johnson, Bailey","SR-4","2018 EMU Fall XC Classic","Oct 19, 2018","5K","18:06.4","15th"
"Michigan State","Johnson, Bailey","SR-4","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","6K","21:47.9","28th"
"Michigan State","Johnson, Bailey","SR-4","MSU Spartan Invitational","Sep 14, 2018","6K","22:41.0","26th"
"Michigan State","Johnson, Bailey","SR-4","Drenth Invitatonal - Central Michigan University","Aug 31, 2018","5K","18:18.0","8th"
"Michigan State","Johnson, Bailey","SR-4","Hillsdale ""GINA"" Relays - 52nd Edition","Apr 26-28, 2018","5000","17:29.76","22nd (F)"
"Michigan State","Johnson, Bailey","SR-4","2018 Louisville Invitational","Apr 13-14, 2018","5000","18:02.49","11th (F)"
"Michigan State","Johnson, Bailey","SR-4","Spartan Invitational","Apr 6-7, 2018","1500","4:58.26","17th (F)"
"Michigan State","Johnson, Bailey","SR-4","51st Annual Hillsdale ""GINA"" Relays","Apr 27-29, 2017","5000","17:07.42","2nd (F)"
"Michigan State","Johnson, Bailey","SR-4","2017 Jesse Owens University Classic","Apr 21-22, 2017","1500","4:40.26","30th (F)"
"Michigan State","Johnson, Bailey","SR-4","2017 Louisville Invitational","Apr 14-15, 2017","1500","4:44.72","17th (F)"
"Michigan State","Johnson, Bailey","SR-4","Spartan Invitational","Mar 31 - Apr 1, 2017","1500","4:38.93","9th (F)"
"Michigan State","Johnson, Bailey","SR-4","Raleigh Relays","Mar 24-25, 2017","5000","17:28.79","59th (F)"
"Michigan State","Johnson, India","SO-2","NCAA DI Cross Country Championships","Nov 17, 2018","6K","20:58.5","83rd"
"Michigan State","Johnson, India","SO-2","NCAA Division I Great Lakes Region Cross Country Championships","Nov 9, 2018","6K","21:18.3","37th"
"Michigan State","Johnson, India","SO-2","Big Ten Championships","Oct 28, 2018","6K","20:53.3","29th"
"Michigan State","Johnson, India","SO-2","Penn State Nationals Open","Oct 12, 2018","6K","21:56.6","113rd"
"Michigan State","Johnson, India","SO-2","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","6K","20:52.3","61st"
"Michigan State","Johnson, India","SO-2","MSU Spartan Invitational","Sep 14, 2018","6K","21:46.2","8th"
"Michigan State","Johnson, India","SO-2","Spartan Invitational","Apr 6-7, 2018","1500","4:44.80","5th (F)"
"Michigan State","Johnson, India","SO-2","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","6K","21:39.2","21st"
"Michigan State","Johnson, India","SO-2","ROY GRIAK INVITATIONAL","Sep 23, 2017","6K","23:27.6","76th"
"Michigan State","Johnson, India","SO-2","MSU Spartan Invitational","Sep 15, 2017","6K","22:17.4","16th"
"Michigan State","Kaliszewski, Lauren","FR-1","","","","",""
"Michigan State","Kavulich, Kayla","SR-4","Penn State Nationals Open","Oct 12, 2018","6K","21:55.1","109th"
"Michigan State","Kavulich, Kayla","SR-4","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","6K","21:31.8","132nd"
"Michigan State","Kavulich, Kayla","SR-4","MSU Spartan Invitational","Sep 14, 2018","6K","22:00.4","10th"
"Michigan State","Kavulich, Kayla","SR-4","Big Ten Championships","May 11-13, 2018","1500","4:32.45","24th (P)"
"Michigan State","Kavulich, Kayla","SR-4","Hillsdale ""GINA"" Relays - 52nd Edition","Apr 26-28, 2018","800","2:13.44","9th (F)"
"Michigan State","Kavulich, Kayla","SR-4","Virginia Challenge","Apr 20-21, 2018","1500","4:24.93","17th (F)"
"Michigan State","Kavulich, Kayla","SR-4","2018 Louisville Invitational","Apr 13-14, 2018","800","2:11.77","4th (F)"
"Michigan State","Kavulich, Kayla","SR-4","Raleigh Relays","Mar 30-31, 2018","4x1500","18:10.94","1st (F)"
"Michigan State","Kavulich, Kayla","SR-4","Big Ten Indoor Track and Field Championships","Feb 23-24, 2018","Mile","4:54.59","18th (P)"
"Michigan State","Kavulich, Kayla","SR-4","Music City Challenge","Feb 9-10, 2018","Mile","4:52.81","12th (F)"
"Michigan State","Kavulich, Kayla","SR-4","2018 Meyo Invitational","Feb 2-3, 2018","DMR","11:23.68","1st (F)"
"Michigan State","Kavulich, Kayla","SR-4","Michigan Simmons-Harvey Quad","Jan 20, 2018","800","2:14.31","11th (F)"
"Michigan State","Kavulich, Kayla","SR-4","Michigan Wolverine Invitational","Jan 13, 2018","800","2:16.44","11th (F)"
"Michigan State","Kavulich, Kayla","SR-4","2017 Eastern Michigan Fall Classic","Oct 20, 2017","5K","18:49.0","17th"
"Michigan State","Kavulich, Kayla","SR-4","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","6K","22:40.0","68th"
"Michigan State","Kavulich, Kayla","SR-4","MSU Spartan Invitational","Sep 15, 2017","6K","23:11.1","48th"
"Michigan State","Kavulich, Kayla","SR-4","32nd Annual Jeff Drenth Invitational","Sep 1, 2017","5K","18:10.4","8th"
"Michigan State","Kavulich, Kayla","SR-4","2017 Notre Dame Invitational","Jan 21, 2017","800","2:22.00","19th (F)"
"Michigan State","Kavulich, Kayla","SR-4","Big Ten Conference Outdoor Track & Field Championships","May 13-15, 2016","1500","4:46.17","22nd (P)"
"Michigan State","Kavulich, Kayla","SR-4","50th Annual Hillsdale College ""GINA"" Relays","Apr 28-30, 2016","800","2:12.28","3rd (F)"
"Michigan State","Kavulich, Kayla","SR-4","Jesse Owens Track & Field Classic - Ohio State University","Apr 22-23, 2016","1500","4:35.92","16th (F)"
"Michigan State","Kavulich, Kayla","SR-4","2016 Louisville Invitational","Apr 15-16, 2016","3000S","11:09.02","5th (F)"
"Michigan State","Kavulich, Kayla","SR-4","Raleigh Relays","Mar 25-26, 2016","4x1500","18:35.80","2nd (F)"
"Michigan State","Kavulich, Kayla","SR-4","Big Ten Indoor Track and Field Championships","Feb 26-27, 2016","DMR","11:27.54","5th (F)"
"Michigan State","Kavulich, Kayla","SR-4","SPIRE NCAA D-1 Indoor T&F Invitational","Feb 12-13, 2016","Mile","4:54.59","6th (F)"
"Michigan State","Kavulich, Kayla","SR-4","Meyo Invitational 2016","Feb 5-6, 2016","800","2:11.60","22nd (F)"
"Michigan State","Kavulich, Kayla","SR-4","Notre Dame Invitational 2016","Jan 23, 2016","800","2:12.57","3rd (F)"
"Michigan State","Kettel, Sarah","SO-2","Penn State Nationals Open","Oct 12, 2018","6K","21:34.9","62nd"
"Michigan State","Kettel, Sarah","SO-2","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","6K","21:21.3","8th"
"Michigan State","Kettel, Sarah","SO-2","MSU Spartan Invitational","Sep 14, 2018","6K","22:20.7","20th"
"Michigan State","Kettel, Sarah","SO-2","Hillsdale ""GINA"" Relays - 52nd Edition","Apr 26-28, 2018","5000","16:57.66","11th (F)"
"Michigan State","Kettel, Sarah","SO-2","Ohio State Univ. - Jesse Owens Track Classic","Apr 20-21, 2018","1500","4:37.32","14th (F)"
"Michigan State","Kettel, Sarah","SO-2","2018 Louisville Invitational","Apr 13-14, 2018","5000","17:35.82","5th (F)"
"Michigan State","Kettel, Sarah","SO-2","Spartan Invitational","Apr 6-7, 2018","1500","4:45.52","7th (F)"
"Michigan State","Kettel, Sarah","SO-2","GVSU Big Meet- Friday","Feb 9, 2018","Mile","5:04.18","20th (F)"
"Michigan State","Kettel, Sarah","SO-2","2018 Meyo Invitational","Feb 2-3, 2018","Mile","5:06.66","45th (F)"
"Michigan State","Kettel, Sarah","SO-2","32nd Annual Jeff Drenth Invitational","Sep 1, 2017","5K","17:58.6","7th"
"Michigan State","King, Remmi","RS/Una","","","","",""
"Michigan State","Kiprotich, Faith","FR-1","2018 EMU Fall XC Classic","Oct 19, 2018","5K","19:32.9","46th"
"Michigan State","Kiprotich, Faith","FR-1","MSU Spartan Invitational","Sep 14, 2018","6K","26:26.7","180th"
"Michigan State","Krupp, Courtney","RS/Una","","","","",""
"Michigan State","Magness, Jenna","FR-1","NCAA DI Cross Country Championships","Nov 17, 2018","6K","21:32.6","160th"
"Michigan State","Magness, Jenna","FR-1","NCAA Division I Great Lakes Region Cross Country Championships","Nov 9, 2018","6K","21:29.7","46th"
"Michigan State","Magness, Jenna","FR-1","Big Ten Championships","Oct 28, 2018","6K","21:05.2","35th"
"Michigan State","Magness, Jenna","FR-1","Penn State Nationals Open","Oct 12, 2018","6K","21:32.3","57th"
"Michigan State","Magness, Jenna","FR-1","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","6K","21:28.3","12th"
"Michigan State","Magness, Jenna","FR-1","MSU Spartan Invitational","Sep 14, 2018","6K","22:34.5","24th"
"Michigan State","Magness, Jenna","FR-1","Spartan Invitational","Apr 6-7, 2018","1500","4:40.68","2nd (F)"
"Michigan State","Martella, Carlie","FR-1","MSU Spartan Invitational","Sep 14, 2018","6K","23:13.1","40th"
"Michigan State","Martella, Carlie","FR-1","Drenth Invitatonal - Central Michigan University","Aug 31, 2018","5K","20:32.0","37th"
"Michigan State","McClintock, Dillon","JR-3","MSU Spartan Invitational","Sep 14, 2018","6K","DNF","276th"
"Michigan State","McClintock, Dillon","JR-3","NCAA Division I Outdoor Championships","Jun 6-9, 2018","1500","4:15.16","8th (P)"
"Michigan State","McClintock, Dillon","JR-3","NCAA East Preliminary Round","May 24-26, 2018","1500","4:20.41","8th (P)"
"Michigan State","McClintock, Dillon","JR-3","Big Ten Championships","May 11-13, 2018","4x400","3:47.20","12th (F)"
"Michigan State","McClintock, Dillon","JR-3","Hillsdale ""GINA"" Relays - 52nd Edition","Apr 26-28, 2018","800","2:08.74","1st (F)"
"Michigan State","McClintock, Dillon","JR-3","Virginia Challenge","Apr 20-21, 2018","1500","4:18.28","1st (F)"
"Michigan State","McClintock, Dillon","JR-3","2018 Louisville Invitational","Apr 13-14, 2018","800","2:07.62","1st (F)"
"Michigan State","McClintock, Dillon","JR-3","Raleigh Relays","Mar 30-31, 2018","4x800","8:44.98","1st (F)"
"Michigan State","McClintock, Dillon","JR-3","Big Ten Indoor Track and Field Championships","Feb 23-24, 2018","DMR","11:16.82","4th (F)"
"Michigan State","McClintock, Dillon","JR-3","Music City Challenge","Feb 9-10, 2018","Mile","4:47.40","8th (F)"
"Michigan State","McClintock, Dillon","JR-3","2018 Meyo Invitational","Feb 2-3, 2018","DMR","11:23.68","1st (F)"
"Michigan State","McClintock, Dillon","JR-3","Michigan Simmons-Harvey Quad","Jan 20, 2018","4x400","3:48.67","5th (F)"
"Michigan State","McClintock, Dillon","JR-3","Michigan Wolverine Invitational","Jan 13, 2018","800","2:09.30","3rd (F)"
"Michigan State","McClintock, Dillon","JR-3","Big Ten Outdoor Championships","May 12-14, 2017","1500","4:23.19","5th (P)"
"Michigan State","McClintock, Dillon","JR-3","51st Annual Hillsdale ""GINA"" Relays","Apr 27-29, 2017","1500","4:21.67","2nd (F)"
"Michigan State","McClintock, Dillon","JR-3","Virginia Challenge","Apr 21-22, 2017","800","2:06.10","7th (F)"
"Michigan State","McClintock, Dillon","JR-3","2017 Louisville Invitational","Apr 14-15, 2017","4x400","3:47.99","5th (F)"
"Michigan State","McClintock, Dillon","JR-3","Spartan Invitational","Mar 31 - Apr 1, 2017","800","2:07.12","1st (F)"
"Michigan State","McClintock, Dillon","JR-3","Raleigh Relays","Mar 24-25, 2017","4x1500","18:28.87","1st (F)"
"Michigan State","McClintock, Dillon","JR-3","Big Ten Indoor Track and Field Championships","Feb 24-25, 2017","DMR","11:26.20","7th (F)"
"Michigan State","McClintock, Dillon","JR-3","SPIRE NCAA Division 1 Indoor Track & Field Meet","Feb 10-11, 2017","4x400","3:46.73","7th (F)"
"Michigan State","McClintock, Dillon","JR-3","2017 Meyo Invitational","Feb 3-4, 2017","DMR","11:41.94","6th (F)"
"Michigan State","McClintock, Dillon","JR-3","2017 Notre Dame Invitational","Jan 21, 2017","800","2:12.12","7th (F)"
"Michigan State","McDonald, Erin","SR-4","NCAA DI Cross Country Championships","Nov 17, 2018","6K","DNF",""
"Michigan State","McDonald, Erin","SR-4","NCAA Division I Great Lakes Region Cross Country Championships","Nov 9, 2018","6K","20:52.2","13th"
"Michigan State","McDonald, Erin","SR-4","Big Ten Championships","Oct 28, 2018","6K","20:16.1","7th"
"Michigan State","McDonald, Erin","SR-4","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","6K","20:24.2","33rd"
"Michigan State","McDonald, Erin","SR-4","MSU Spartan Invitational","Sep 14, 2018","6K","20:39.6","1st"
"Michigan State","McDonald, Erin","SR-4","NCAA East Preliminary Round","May 24-26, 2018","5000","16:25.85","13th (P)"
"Michigan State","McDonald, Erin","SR-4","Big Ten Championships","May 11-13, 2018","5000","16:46.77","4th (F)"
"Michigan State","McDonald, Erin","SR-4","Raleigh Relays","Mar 30-31, 2018","5000","16:18.20","13th (F)"
"Michigan State","McDonald, Erin","SR-4","Michigan Wolverine Invitational","Jan 13, 2018","3000","9:43.12","7th (F)"
"Michigan State","McDonald, Erin","SR-4","NCAA Division I Cross Country Championships","Nov 18, 2017","6K","20:47.7","111st"
"Michigan State","McDonald, Erin","SR-4","NCAA Division I Great Lakes Region Cross Country Championships","Nov 10, 2017","6K","21:13.5","27th"
"Michigan State","McDonald, Erin","SR-4","Big Ten Cross Country Championships","Oct 29, 2017","6K","21:28.0","40th"
"Michigan State","McDonald, Erin","SR-4","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","6K","20:41.2","48th"
"Michigan State","McDonald, Erin","SR-4","ROY GRIAK INVITATIONAL","Sep 23, 2017","6K","21:44.9","7th"
"Michigan State","McDonald, Erin","SR-4","MSU Spartan Invitational","Sep 15, 2017","6K","21:23.9","2nd"
"Michigan State","McDonald, Erin","SR-4","Big Ten Outdoor Championships","May 12-14, 2017","1500","4:25.71","11th (P)"
"Michigan State","McDonald, Erin","SR-4","Virginia Challenge","Apr 21-22, 2017","1500","4:26.31","25th (F)"
"Michigan State","McDonald, Erin","SR-4","2017 Louisville Invitational","Apr 14-15, 2017","1500","4:26.49","3rd (F)"
"Michigan State","McDonald, Erin","SR-4","Raleigh Relays","Mar 24-25, 2017","4x1500","18:28.87","1st (F)"
"Michigan State","McDonald, Erin","SR-4","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 14, 2016","6K","21:54.3","148th"
"Michigan State","McDonald, Erin","SR-4","ROY GRIAK INVITATIONAL","Sep 24, 2016","6K","22:37.4","40th"
"Michigan State","McDonald, Erin","SR-4","2016 MSU Spartan Invitational","Sep 16, 2016","6K","21:14.9","5th"
"Michigan State","McDonald, Erin","SR-4","50th Annual Hillsdale College ""GINA"" Relays","Apr 28-30, 2016","1500","DNF",""
"Michigan State","McDonald, Erin","SR-4","Raleigh Relays","Mar 25-26, 2016","4x1500","18:35.80","2nd (F)"
"Michigan State","McDonald, Erin","SR-4","Big Ten Indoor Track and Field Championships","Feb 26-27, 2016","Mile","4:48.22","14th (P)"
"Michigan State","McDonald, Erin","SR-4","SPIRE NCAA D-1 Indoor T&F Invitational","Feb 12-13, 2016","1000","2:55.86","10th (F)"
"Michigan State","McDonald, Erin","SR-4","Meyo Invitational 2016","Feb 5-6, 2016","DMR","11:35.85","4th (F)"
"Michigan State","McDonald, Erin","SR-4","ROY GRIAK INVITATIONAL","Sep 26, 2015","6K","22:28.5","34th"
"Michigan State","McDonald, Erin","SR-4","2015 Spartan Invitational","Sep 18, 2015","6K","21:46.3","8th"
"Michigan State","Monroe, Natalie","SR-4","2018 EMU Fall XC Classic","Oct 19, 2018","5K","18:39.2","27th"
"Michigan State","Monroe, Natalie","SR-4","MSU Spartan Invitational","Sep 14, 2018","6K","23:42.4","56th"
"Michigan State","Monroe, Natalie","SR-4","Drenth Invitatonal - Central Michigan University","Aug 31, 2018","5K","19:03.0","23rd"
"Michigan State","Monroe, Natalie","SR-4","GVSU Big Meet- Friday","Feb 9, 2018","5000","18:06.73","46th (F)"
"Michigan State","Monroe, Natalie","SR-4","GVSU Open","Jan 19, 2018","Mile","5:19.63","13th (F)"
"Michigan State","Monroe, Natalie","SR-4","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","6K","22:48.3","72nd"
"Michigan State","Monroe, Natalie","SR-4","MSU Spartan Invitational","Sep 15, 2017","6K","23:47.9","62nd"
"Michigan State","Monroe, Natalie","SR-4","32nd Annual Jeff Drenth Invitational","Sep 1, 2017","5K","18:49.2","17th"
"Michigan State","Monroe, Natalie","SR-4","51st Annual Hillsdale ""GINA"" Relays","Apr 27-29, 2017","5000","17:54.19","27th (F)"
"Michigan State","Monroe, Natalie","SR-4","EMU Fall Classic","Oct 21, 2016","5K","19:01.5","40th"
