"team_name","team_selection2_name","team_selection2_year","team_selection2_selection3_name","team_selection2_selection3_Date","team_selection2_selection3_Event","team_selection2_selection3_Time","team_selection2_selection3_Place"
"Oklahoma State","Geissler, Haley","JR-3","Arkansas Spring Invitational","Mar 23-24, 2018","1500","4:47.27","7th (F)"
"Oklahoma State","Geissler, Haley","JR-3","Tulsa Duels","Mar 16-17, 2018","1500","4:47.74","5th (F)"
"Oklahoma State","Geissler, Haley","JR-3","Big 12 Indoor Track & Field Championships","Feb 23-24, 2018","3000","10:15.44","35th (F)"
"Oklahoma State","Geissler, Haley","JR-3","Tyson Invitational","Feb 9-10, 2018","Mile","4:59.90","6th (F)"
"Oklahoma State","Geissler, Haley","JR-3","DeLoss Dodds Invitational","Feb 2-3, 2018","Mile","5:02.31","(F)"
"Oklahoma State","Geissler, Haley","JR-3","Razorback Invitational","Jan 26-27, 2018","800","2:15.00","26th (F)"
"Oklahoma State","Geissler, Haley","JR-3","Corky Classic","Jan 13, 2018","1000","3:01.59","10th (F)"
"Oklahoma State","Geissler, Haley","JR-3","K-State Winter Invitational","Dec 9, 2017","1000","3:03.71","1st (F)"
"Oklahoma State","Geissler, Haley","JR-3","OSU Cowboy Jamboree Women's 6K (Orange)","Sep 30, 2017","6K","23:53.8","79th"
"Oklahoma State","Geissler, Haley","JR-3","Cowboy Preview - Oklahoma State vs Arkansas","Sep 1, 2017","3K","11:54.4","17th"
"Oklahoma State","Geissler, Haley","JR-3","Cowboy Preview - Oklahoma State vs Oklahoma","Sep 1, 2017","3K","11:54.4","15th"
"Oklahoma State","Geissler, Haley","JR-3","Cowboy Preview - Oklahoma State vs Tulsa","Sep 1, 2017","3K","11:54.4","12th"
"Oklahoma State","Geissler, Haley","JR-3","Big 12 Outdoor Track & Field Championships","May 12-14, 2017","800","2:17.47","17th (P)"
"Oklahoma State","Geissler, Haley","JR-3","Arkansas Twilight","May 5, 2017","800","2:15.06","10th (F)"
"Oklahoma State","Geissler, Haley","JR-3","John McDonnell Invitational","Apr 21-22, 2017","800","2:15.46","10th (F)"
"Oklahoma State","Geissler, Haley","JR-3","Arkansas Spring Invitational","Mar 24-25, 2017","4x400","4:00.76","9th (F)"
"Oklahoma State","Geissler, Haley","JR-3","Tulsa Duels","Mar 17-18, 2017","4x400","3:54.05","3rd (F)"
"Oklahoma State","Geissler, Haley","JR-3","Big 12 Indoor Track & Field Championships","Feb 24-25, 2017","1000","2:57.15","15th (P)"
"Oklahoma State","Geissler, Haley","JR-3","2017 Husky Classic","Feb 10-11, 2017","4x400","3:59.28","12th (F)"
"Oklahoma State","Geissler, Haley","JR-3","Razorback Invitational","Jan 27-28, 2017","800","2:15.50","25th (F)"
"Oklahoma State","Geissler, Haley","JR-3","2017 Holiday Inn Invitational","Jan 13-14, 2017","800","2:15.74","7th (F)"
"Oklahoma State","Geissler, Haley","JR-3","Kansas State Winter Invitational","Dec 10, 2016","4x400","4:15.15","5th (F)"
"Oklahoma State","Gunter, Anna","JR-3","Arturo Barrios Invitational","Oct 13, 2018","6K","23:41.1","148th"
"Oklahoma State","Gunter, Anna","JR-3","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","6K","23:27.7","98th"
"Oklahoma State","Gunter, Anna","JR-3","Arkansas Twilight","May 4, 2018","1500","4:52.64","13th (F)"
"Oklahoma State","Gunter, Anna","JR-3","John Jacobs Invitational","Apr 20-21, 2018","1500","5:02.92","2nd (F)"
"Oklahoma State","Gunter, Anna","JR-3","2018 Jimmy John's ORU Invite","Mar 31, 2018","5000","18:00.59","3rd (F)"
"Oklahoma State","Gunter, Anna","JR-3","Arkansas Spring Invitational","Mar 23-24, 2018","3000","10:37.87","17th (F)"
"Oklahoma State","Gunter, Anna","JR-3","Tulsa Duels","Mar 16-17, 2018","1500","5:01.15","17th (F)"
"Oklahoma State","Gunter, Anna","JR-3","Arkansas Qualifier","Feb 16, 2018","3000","10:22.48","5th (F)"
"Oklahoma State","Gunter, Anna","JR-3","DeLoss Dodds Invitational","Feb 2-3, 2018","3000","11:03.71","(F)"
"Oklahoma State","Gunter, Anna","JR-3","Razorback Invitational","Jan 26-27, 2018","3000","10:36.58","28th (F)"
"Oklahoma State","Gunter, Anna","JR-3","K-State Winter Invitational","Dec 9, 2017","3000","11:01.18","3rd (F)"
"Oklahoma State","Gunter, Anna","JR-3","OSU Cowboy Jamboree Women's 6K (Orange)","Sep 30, 2017","6K","24:09.2","81st"
"Oklahoma State","Gunter, Anna","JR-3","Cowboy Preview - Oklahoma State vs Arkansas","Sep 1, 2017","3K","12:05.5","22nd"
"Oklahoma State","Gunter, Anna","JR-3","Cowboy Preview - Oklahoma State vs Oklahoma","Sep 1, 2017","3K","12:05.5","20th"
"Oklahoma State","Gunter, Anna","JR-3","Cowboy Preview - Oklahoma State vs Tulsa","Sep 1, 2017","3K","12:05.5","17th"
"Oklahoma State","Gunter, Anna","JR-3","Arkansas Twilight","May 5, 2017","3000","11:22.19","8th (F)"
"Oklahoma State","Gunter, Anna","JR-3","John McDonnell Invitational","Apr 21-22, 2017","3000","11:03.79","9th (F)"
"Oklahoma State","Gunter, Anna","JR-3","Arkansas Spring Invitational","Mar 24-25, 2017","3000","11:05.33","25th (F)"
"Oklahoma State","Gunter, Anna","JR-3","Tulsa Duels","Mar 17-18, 2017","3000","11:07.05","7th (F)"
"Oklahoma State","Gunter, Anna","JR-3","Kansas State DeLoss Dodds Invitational","Jan 20-21, 2017","3000","11:12.58","7th (F)"
"Oklahoma State","Gunter, Anna","JR-3","Kansas State Winter Invitational","Dec 10, 2016","3000","11:10.32","3rd (F)"
"Oklahoma State","Gunter, Anna","JR-3","OSU Cowboy Jamboree","Sep 24, 2016","6K","20:34.7","42nd"
"Oklahoma State","Hankins, Kami","JR-3","Big 12 Cross Country Championships","Oct 26, 2018","6K","22:12.5","56th"
"Oklahoma State","Hankins, Kami","JR-3","Arturo Barrios Invitational","Oct 13, 2018","6K","21:51.4","42nd"
"Oklahoma State","Hankins, Kami","JR-3","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","6K","22:15.2","46th"
"Oklahoma State","Hankins, Kami","JR-3","Big 12 Conference Outdoor Track and Field Championships","May 11-13, 2018","3000S","11:30.78","14th (F)"
"Oklahoma State","Hankins, Kami","JR-3","National Relay Championships","Apr 27-28, 2018","3000S","11:20.56","6th (F)"
"Oklahoma State","Hankins, Kami","JR-3","2018 Jimmy John's ORU Invite","Mar 31, 2018","3000S","11:04.96","4th (F)"
"Oklahoma State","Hankins, Kami","JR-3","Arkansas Spring Invitational","Mar 23-24, 2018","1500","4:47.13","6th (F)"
"Oklahoma State","Hankins, Kami","JR-3","Tulsa Duels","Mar 16-17, 2018","2000S","7:20.58","2nd (F)"
"Oklahoma State","Hankins, Kami","JR-3","Big 12 Indoor Track & Field Championships","Feb 23-24, 2018","3000","10:13.16","32nd (F)"
"Oklahoma State","Hankins, Kami","JR-3","Arkansas Qualifier","Feb 16, 2018","3000","10:13.86","3rd (F)"
"Oklahoma State","Hankins, Kami","JR-3","DeLoss Dodds Invitational","Feb 2-3, 2018","Mile","5:15.26","(F)"
"Oklahoma State","Hankins, Kami","JR-3","Razorback Invitational","Jan 26-27, 2018","3000","10:21.79","24th (F)"
"Oklahoma State","Hankins, Kami","JR-3","Corky Classic","Jan 13, 2018","Mile","5:29.07","6th (F)"
"Oklahoma State","Hankins, Kami","JR-3","Penn State National Open","Oct 13, 2017","6K","22:23.0","107th"
"Oklahoma State","Hankins, Kami","JR-3","OSU Cowboy Jamboree Women's 6K (Orange)","Sep 30, 2017","6K","23:33.1","71st"
"Oklahoma State","Hankins, Kami","JR-3","Cowboy Preview - Oklahoma State vs Arkansas","Sep 1, 2017","3K","11:29.8","11th"
"Oklahoma State","Hankins, Kami","JR-3","Cowboy Preview - Oklahoma State vs Oklahoma","Sep 1, 2017","3K","11:29.8","11th"
"Oklahoma State","Hankins, Kami","JR-3","Cowboy Preview - Oklahoma State vs Tulsa","Sep 1, 2017","3K","11:29.8","9th"
"Oklahoma State","Hankins, Kami","JR-3","John McDonnell Invitational","Apr 21-22, 2017","1500","4:55.99","14th (F)"
"Oklahoma State","Hankins, Kami","JR-3","Arkansas Spring Invitational","Mar 24-25, 2017","1500","4:59.60","6th (F)"
"Oklahoma State","Hankins, Kami","JR-3","Tulsa Duels","Mar 17-18, 2017","1500","5:04.77","10th (F)"
"Oklahoma State","Hankins, Kami","JR-3","Kansas State DeLoss Dodds Invitational","Jan 20-21, 2017","3000","11:04.71","5th (F)"
"Oklahoma State","Hankins, Kami","JR-3","Kansas State Winter Invitational","Dec 10, 2016","3000","11:22.90","4th (F)"
"Oklahoma State","Hankins, Kami","JR-3","OSU Cowboy Jamboree","Sep 24, 2016","6K","20:42.2","43rd"
"Oklahoma State","Hetherington, Abbie","SR-4","Big 12 Cross Country Championships","Oct 26, 2018","6K","21:18.4","26th"
"Oklahoma State","Hetherington, Abbie","SR-4","Arturo Barrios Invitational","Oct 13, 2018","6K","22:09.1","57th"
"Oklahoma State","Hetherington, Abbie","SR-4","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","6K","21:59.7","40th"
"Oklahoma State","Hetherington, Abbie","SR-4","NCAA West Preliminary Round","May 24-26, 2018","800","2:19.19","48th (P)"
"Oklahoma State","Hetherington, Abbie","SR-4","Big 12 Conference Outdoor Track and Field Championships","May 11-13, 2018","800","DNF",""
"Oklahoma State","Hetherington, Abbie","SR-4","Arkansas Twilight","May 4, 2018","800","2:08.49","3rd (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","National Relay Championships","Apr 27-28, 2018","DMR","11:47.47","6th (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","John McDonnell Invitational","Apr 13-14, 2018","800","2:11.38","4th (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","Stanford Invitational","Mar 30-31, 2018","1500","4:38.80","8th (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","NCAA Division I Indoor Track & Field Championships","Mar 9-10, 2018","DMR","11:04.65","6th (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","Big 12 Indoor Track & Field Championships","Feb 23-24, 2018","1000","2:49.80","5th (P)"
"Oklahoma State","Hetherington, Abbie","SR-4","2018 Husky Classic","Feb 9-10, 2018","800","2:09.97","14th (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","Razorback Invitational","Jan 26-27, 2018","4x400","4:02.61","11th (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","Corky Classic","Jan 13, 2018","1000","DNF",""
"Oklahoma State","Hetherington, Abbie","SR-4","NCAA Division I West Preliminary Round","May 25-27, 2017","800","2:08.82","21st (P)"
"Oklahoma State","Hetherington, Abbie","SR-4","Big 12 Outdoor Track & Field Championships","May 12-14, 2017","1500","4:39.32","15th (P)"
"Oklahoma State","Hetherington, Abbie","SR-4","Arkansas Twilight","May 5, 2017","4x400","3:45.91","1st (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","2017 Drake Relays presented by Hy-Vee","Apr 26-29, 2017","4x1600","19:07.13","1st (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","Stanford Invitational","Mar 31 - Apr 1, 2017","1500","4:22.58","10th (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","Arkansas Spring Invitational","Mar 24-25, 2017","800","2:07.42","1st (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","Big 12 Indoor Track & Field Championships","Feb 24-25, 2017","1000","2:47.85","1st (P)"
"Oklahoma State","Hetherington, Abbie","SR-4","2017 Husky Classic","Feb 10-11, 2017","800","2:07.72","10th (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","Razorback Invitational","Jan 27-28, 2017","DMR","11:51.33","5th (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","2017 Holiday Inn Invitational","Jan 13-14, 2017","4x400","3:52.94","5th (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","NCAA Division I Cross Country Championships","Nov 19, 2016","6K","21:16.2","178th"
"Oklahoma State","Hetherington, Abbie","SR-4","NCAA Division I Midwest Region Cross Country Championships","Nov 11, 2016","6K","21:07.7","36th"
"Oklahoma State","Hetherington, Abbie","SR-4","2016 Big 12 Cross Country Championships","Oct 29, 2016","6K","21:32.0","23rd"
"Oklahoma State","Hetherington, Abbie","SR-4","Penn State National Open","Oct 14, 2016","6K","21:33.0","63rd"
"Oklahoma State","Hetherington, Abbie","SR-4","NCAA Division I West Preliminary Round","May 26-28, 2016","800","2:09.61","27th (P)"
"Oklahoma State","Hetherington, Abbie","SR-4","Big 12 Outdoor Track & Field Championships","May 13-15, 2016","800","2:07.31","5th (P)"
"Oklahoma State","Hetherington, Abbie","SR-4","Arkansas Twilight","May 6, 2016","4x400","3:48.93","2nd (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","Rock Chalk Classic","Apr 30, 2016","800","2:08.54","1st (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","John McDonnell Invitational","Apr 22-23, 2016","1500","4:37.94","9th (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","Jim Click Shootout","Apr 9, 2016","4x400","3:55.51","7th (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","Arkansas Spring Invitational","Mar 25-26, 2016","1500","4:29.62","5th (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","NCAA Division I Cross Country Championships","Nov 21, 2015","6K","21:55.4","218th"
"Oklahoma State","Hetherington, Abbie","SR-4","Big 12 Cross Country Championships","Oct 31, 2015","6K","21:48.3","27th"
"Oklahoma State","Hetherington, Abbie","SR-4","Alabama Crimson Classic Cross Country Invitational","Oct 16, 2015","4.953K","17:41.2","24th"
"Oklahoma State","Hetherington, Abbie","SR-4","Cowboy Jamboree","Sep 26, 2015","6K","22:23.9","25th"
"Oklahoma State","Hetherington, Abbie","SR-4","Big 12 Outdoor Track & Field Championships","May 15-17, 2015","800","2:09.10","8th (P)"
"Oklahoma State","Hetherington, Abbie","SR-4","Arkansas Twilight","May 1, 2015","800","2:08.68","1st (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","John McDonnell Invitational","Apr 10-11, 2015","1500","4:38.60","19th (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","Stanford Invitational","Apr 3-4, 2015","1500","4:29.26","7th (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","Arkansas Spring Invitational","Mar 27-28, 2015","800","2:11.02","4th (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","2015 Clyde Littlefield Texas Relays","Mar 25-28, 2015","1600SMR","4:03.48","11th (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","Big 12 Indoor Track & Field Championships","Feb 27-28, 2015","1000","2:49.26","3rd (P)"
"Oklahoma State","Hetherington, Abbie","SR-4","2015 UW Husky Classic","Feb 13, 2015","800","2:10.43","33rd (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","Razorback Invitational","Jan 30-31, 2015","Mile","5:02.71","22nd (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","KSU Deloss Dodds Triple Dual","Jan 24, 2015","4x400","DNF","3rd (F)"
"Oklahoma State","Hetherington, Abbie","SR-4","2014 Big 12 Cross Country Championship","Nov 1, 2014","6K","21:59.8","52nd"
"Oklahoma State","Hetherington, Abbie","SR-4","Cowboy Jamboree","Sep 27, 2014","5K","18:50.5","9th"
"Oklahoma State","Hetherington, Abbie","SR-4","Kentucky Bluegrass Cross Country Invitational","Sep 13, 2014","5K","17:43.4","27th"
"Oklahoma State","Horan, Sarah","FR-1","Big 12 Conference Outdoor Track and Field Championships","May 11-13, 2018","400","57.60","21st (P)"
"Oklahoma State","Horan, Sarah","FR-1","Arkansas Twilight","May 4, 2018","400","59.29","14th (F)"
"Oklahoma State","Horan, Sarah","FR-1","National Relay Championships","Apr 27-28, 2018","400","57.39","34th (F)"
"Oklahoma State","Horan, Sarah","FR-1","Michael Johnson Invitational","Apr 21, 2018","4x400","3:53.58","9th (F)"
"Oklahoma State","Horan, Sarah","FR-1","John McDonnell Invitational","Apr 13-14, 2018","4x400","3:55.38","2nd (F)"
"Oklahoma State","Horan, Sarah","FR-1","2018 Jimmy John's ORU Invite","Mar 31, 2018","4x400","3:54.77","5th (F)"
"Oklahoma State","Horan, Sarah","FR-1","Arkansas Spring Invitational","Mar 23-24, 2018","4x400","4:01.21","8th (F)"
"Oklahoma State","Horan, Sarah","FR-1","Tulsa Duels","Mar 16-17, 2018","4x400","3:45.64","2nd (F)"
"Oklahoma State","Horan, Sarah","FR-1","Big 12 Indoor Track & Field Championships","Feb 23-24, 2018","400","59.18","20th (P)"
"Oklahoma State","Horan, Sarah","FR-1","Arkansas Qualifier","Feb 16, 2018","4x400","3:43.22","2nd (F)"
"Oklahoma State","Horan, Sarah","FR-1","Tyson Invitational","Feb 9-10, 2018","4x400","3:49.48","9th (F)"
"Oklahoma State","Horan, Sarah","FR-1","DeLoss Dodds Invitational","Feb 2-3, 2018","200","25.85","(F)"
"Oklahoma State","Horan, Sarah","FR-1","Razorback Invitational","Jan 26-27, 2018","200","25.83","39th (F)"
"Oklahoma State","Horan, Sarah","FR-1","Corky Classic","Jan 13, 2018","4x400","4:02.38","12th (F)"
"Oklahoma State","Horan, Sarah","FR-1","K-State Winter Invitational","Dec 9, 2017","300","41.85","3rd (F)"
"Oklahoma State","Johnson, Sarah","JR-3","Tulsa Duels","Mar 16-17, 2018","800","2:31.25","12th (F)"
"Oklahoma State","Johnson, Sarah","JR-3","DeLoss Dodds Invitational","Feb 2-3, 2018","1000","3:26.95","4th (F)"
"Oklahoma State","Johnson, Sarah","JR-3","K-State Winter Invitational","Dec 9, 2017","1000","3:20.28","9th (F)"
"Oklahoma State","Johnson, Sarah","JR-3","OSU Cowboy Jamboree Women's 6K (Orange)","Sep 30, 2017","6K","26:59.6","98th"
"Oklahoma State","Johnson, Sarah","JR-3","Arkansas Twilight","May 5, 2017","1500","5:03.68","9th (F)"
"Oklahoma State","Johnson, Sarah","JR-3","John McDonnell Invitational","Apr 21-22, 2017","800","2:24.53","15th (F)"
"Oklahoma State","Johnson, Sarah","JR-3","Arkansas Spring Invitational","Mar 24-25, 2017","800","2:24.77","14th (F)"
"Oklahoma State","Johnson, Sarah","JR-3","Kansas State DeLoss Dodds Invitational","Jan 20-21, 2017","1000","3:10.98","3rd (F)"
"Oklahoma State","Johnson, Sarah","JR-3","Kansas State Winter Invitational","Dec 10, 2016","1000","3:15.41","11th (F)"
"Oklahoma State","Johnson, Sinclaire","SO-2","NCAA DI Cross Country Championships","Nov 17, 2018","6K","20:43.1","48th"
"Oklahoma State","Johnson, Sinclaire","SO-2","NCAA Division I Midwest Region Cross Country Championships","Nov 9, 2018","6K","20:58.1","16th"
"Oklahoma State","Johnson, Sinclaire","SO-2","Big 12 Cross Country Championships","Oct 26, 2018","6K","19:56.3","2nd"
"Oklahoma State","Johnson, Sinclaire","SO-2","Arturo Barrios Invitational","Oct 13, 2018","6K","19:58.5","1st"
"Oklahoma State","Johnson, Sinclaire","SO-2","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","6K","20:04.1","15th"
"Oklahoma State","Johnson, Sinclaire","SO-2","NCAA Division I Outdoor Championships","Jun 6-9, 2018","1500","4:27.72","24th (P)"
"Oklahoma State","Johnson, Sinclaire","SO-2","NCAA West Preliminary Round","May 24-26, 2018","1500","4:25.23","4th (P)"
"Oklahoma State","Johnson, Sinclaire","SO-2","Big 12 Conference Outdoor Track and Field Championships","May 11-13, 2018","800","2:07.36","5th (P)"
"Oklahoma State","Johnson, Sinclaire","SO-2","National Relay Championships","Apr 27-28, 2018","4x1500","17:45.75","1st (F)"
"Oklahoma State","Johnson, Sinclaire","SO-2","2018 Cardinal Classic","Apr 20-21, 2018","1500","4:20.37","1st (F)"
"Oklahoma State","Johnson, Sinclaire","SO-2","Stanford Invitational","Mar 30-31, 2018","1500","4:25.54","2nd (F)"
"Oklahoma State","Johnson, Sinclaire","SO-2","Arkansas Spring Invitational","Mar 23-24, 2018","4x400","4:01.21","8th (F)"
"Oklahoma State","Johnson, Sinclaire","SO-2","Corky Classic","Jan 13, 2018","1000","3:09.36","15th (F)"
"Oklahoma State","Johnson, Sinclaire","SO-2","NCAA Division I Cross Country Championships","Nov 18, 2017","6K","22:07.2","233rd"
"Oklahoma State","Johnson, Sinclaire","SO-2","NCAA Division I Midwest Region Cross Country Championships","Nov 10, 2017","6K","21:20.4","61st"
"Oklahoma State","Johnson, Sinclaire","SO-2","2017 Big 12 Cross Country Championship","Oct 28, 2017","6K","21:12.3","28th"
"Oklahoma State","Johnson, Sinclaire","SO-2","Penn State National Open","Oct 13, 2017","6K","21:40.5","61st"
"Oklahoma State","Johnson, Sinclaire","SO-2","OSU Cowboy Jamboree Women's 6K (Orange)","Sep 30, 2017","6K","21:58.2","27th"
"Oklahoma State","Johnson, Sinclaire","SO-2","Cowboy Preview - Oklahoma State vs Arkansas","Sep 1, 2017","3K","10:56.3","4th"
"Oklahoma State","Johnson, Sinclaire","SO-2","Cowboy Preview - Oklahoma State vs Oklahoma","Sep 1, 2017","3K","10:56.3","6th"
"Oklahoma State","Johnson, Sinclaire","SO-2","Cowboy Preview - Oklahoma State vs Tulsa","Sep 1, 2017","3K","10:56.3","2nd"
"Oklahoma State","Johnson, Sinclaire","SO-2","Big 12 Outdoor Track & Field Championships","May 12-14, 2017","800","2:10.95","8th (P)"
"Oklahoma State","Johnson, Sinclaire","SO-2","Arkansas Twilight","May 5, 2017","800","2:11.50","7th (F)"
"Oklahoma State","Johnson, Sinclaire","SO-2","Jim Click Shootout","Apr 8, 2017","4x400","4:10.33","6th (F)"
"Oklahoma State","Johnson, Sinclaire","SO-2","Stanford Invitational","Mar 31 - Apr 1, 2017","800","2:14.07","43rd (F)"
"Oklahoma State","Johnson, Sinclaire","SO-2","Tulsa Duels","Mar 17-18, 2017","4x400","3:54.05","3rd (F)"
"Oklahoma State","Johnson, Sinclaire","SO-2","Big 12 Indoor Track & Field Championships","Feb 24-25, 2017","800","2:13.08","11th (P)"
"Oklahoma State","Johnson, Sinclaire","SO-2","2017 Husky Classic","Feb 10-11, 2017","4x400","3:59.28","12th (F)"
"Oklahoma State","Johnson, Sinclaire","SO-2","Razorback Invitational","Jan 27-28, 2017","4x400","DNF","29th (F)"
